cores,duration
37,0.011543512344360352
37,0.24022507667541504
37,0.4994974136352539
37,0.9686992168426514
37,1.7619173526763916
37,2.6059789657592773
37,4.203770399093628
37,5.838304758071899
37,7.519766569137573
37,9.89546513557434
38,0.013873815536499023
38,0.2712845802307129
38,0.6063458919525146
38,1.1324353218078613
38,1.921278476715088
38,3.232778310775757
38,4.506136178970337
38,6.4518091678619385
38,8.385730504989624
38,9.85725212097168
39,0.015082120895385742
39,0.27129578590393066
39,0.7309465408325195
39,0.9777119159698486
39,1.7778100967407227
39,3.065337896347046
39,4.989827632904053
39,6.963575839996338
39,9.13738203048706
39,11.932762145996094
40,0.014625072479248047
40,0.27520298957824707
40,0.5767021179199219
40,1.4117438793182373
40,2.2477307319641113
40,2.996892213821411
40,4.96183967590332
40,7.228143692016602
40,10.109160423278809
40,9.494240283966064
41,0.020476341247558594
41,0.3959975242614746
41,1.6215107440948486
41,1.3941619396209717
41,2.8939642906188965
41,4.6538920402526855
41,6.851867914199829
41,8.991686344146729
41,9.867292165756226
41,6.525929927825928
42,0.021852493286132812
42,0.37059617042541504
42,0.9608168601989746
42,1.9229576587677002
42,3.083573341369629
42,4.788560390472412
42,7.250684022903442
42,11.75093388557434
42,10.092352628707886
42,7.243197917938232
43,0.016474485397338867
43,0.40480995178222656
43,0.9091823101043701
43,1.9693059921264648
43,3.2559897899627686
43,5.241117238998413
43,7.364307403564453
43,9.649307489395142
43,7.384903192520142
43,5.424107789993286
44,0.016582489013671875
44,0.12213826179504395
44,0.6868648529052734
44,1.4626562595367432
44,2.5056731700897217
44,3.8458704948425293
44,6.272529602050781
44,8.99766492843628
44,9.381162881851196
44,5.707702875137329
45,0.01592254638671875
45,0.411562442779541
45,0.7658007144927979
45,1.607731580734253
45,3.368319272994995
45,5.104537010192871
45,7.848831415176392
45,10.591825246810913
45,9.974693536758423
45,5.692092418670654
46,0.015892505645751953
46,0.5661530494689941
46,1.2968018054962158
46,2.2985644340515137
46,3.526362419128418
46,5.8732969760894775
46,9.018717765808105
46,10.718274116516113
46,6.582105875015259
46,4.668152570724487
47,0.02351236343383789
47,0.5028767585754395
47,1.3212316036224365
47,2.2295279502868652
47,4.583081007003784
47,7.043888807296753
47,9.700174808502197
47,6.8379967212677
47,5.047459840774536
47,4.579121112823486
48,0.025150060653686523
48,0.47554898262023926
48,1.1010048389434814
48,2.3635475635528564
48,4.136991739273071
48,6.395626068115234
48,9.851735353469849
48,9.327451705932617
48,4.525557994842529
48,4.822308540344238
49,0.022723913192749023
49,0.5560503005981445
49,1.4757182598114014
49,2.6373677253723145
49,4.666525602340698
49,6.981548547744751
49,10.770751476287842
49,8.001691102981567
49,5.135737657546997
49,4.6104395389556885
50,0.015210390090942383
50,0.435025691986084
50,1.0107769966125488
50,2.27586030960083
50,3.9458179473876953
50,6.585707902908325
50,10.680913925170898
50,8.928524732589722
50,5.557258129119873
50,6.038601398468018
51,0.027512788772583008
51,0.7201049327850342
51,1.418424129486084
51,2.9603915214538574
51,5.164438962936401
51,8.64780044555664
51,11.471105098724365
51,6.821357011795044
51,4.273890972137451
51,5.087806224822998
52,0.01814579963684082
52,0.5265216827392578
52,1.4488463401794434
52,2.81410551071167
52,4.72977089881897
52,8.689963340759277
52,9.985411643981934
52,8.151357889175415
52,4.8174216747283936
52,5.3335371017456055
53,0.026866912841796875
53,0.5150988101959229
53,1.536970853805542
53,3.182434558868408
53,5.399285793304443
53,9.150724649429321
53,10.304679870605469
53,6.26392674446106
53,4.436134338378906
53,4.6607136726379395
54,0.01996898651123047
54,0.5591897964477539
54,1.9232888221740723
54,3.9234769344329834
54,6.420958995819092
54,9.69342565536499
54,6.897780895233154
54,4.284317255020142
54,4.615275144577026
54,5.12436842918396
55,0.02142024040222168
55,0.7021329402923584
55,2.314605236053467
55,4.255367994308472
55,7.412826299667358
55,9.93686580657959
55,5.370115756988525
55,4.536149024963379
55,4.62450647354126
55,6.345384120941162
56,0.030172348022460938
56,0.5808985233306885
56,1.9932641983032227
56,4.288861274719238
56,7.040270566940308
56,10.678575277328491
56,5.693599224090576
56,4.723177433013916
56,5.3448004722595215
56,5.939589977264404
57,0.028581857681274414
57,0.5618650913238525
57,1.804236650466919
57,4.452639818191528
57,7.68591570854187
57,9.587950944900513
57,6.005987167358398
57,4.581404209136963
57,5.658423662185669
57,5.330096244812012
58,0.021927356719970703
58,0.6996903419494629
58,1.90334153175354
58,3.8474724292755127
58,7.545599460601807
58,10.415361642837524
58,7.331844329833984
58,4.530122995376587
58,4.871370553970337
58,6.058642864227295
59,0.2458655834197998
59,0.8943769931793213
59,2.367431640625
59,4.815982341766357
59,8.503552913665771
59,6.426039218902588
59,4.61172080039978
59,4.976332902908325
59,5.303350448608398
59,5.607743740081787
60,0.026042461395263672
60,0.7556509971618652
60,2.501779794692993
60,4.946016550064087
60,10.197054862976074
60,6.977087020874023
60,4.3954691886901855
60,5.3265111446380615
60,6.385639429092407
60,6.551471710205078
61,0.0281679630279541
61,1.1538870334625244
61,3.075561285018921
61,5.553105354309082
61,9.241599559783936
61,5.3499531745910645
61,4.755690574645996
61,5.270339250564575
61,5.559512615203857
61,6.1114821434021
62,0.026357650756835938
62,0.8022749423980713
62,2.3964364528656006
62,5.836581468582153
62,9.956936359405518
62,7.208189249038696
62,4.965924024581909
62,5.346724271774292
62,5.945175647735596
62,5.791259527206421
63,0.22521018981933594
63,1.3733437061309814
63,2.9864468574523926
63,6.162067413330078
63,9.435161113739014
63,6.257655143737793
63,5.124838829040527
63,5.790341854095459
63,6.439443111419678
63,6.663164377212524
64,0.2943840026855469
64,1.3666965961456299
64,3.168881416320801
64,7.252360582351685
64,8.871819734573364
64,5.06734824180603
64,4.814577102661133
64,6.07779335975647
64,6.367151975631714
64,5.654376983642578
65,0.024477005004882812
65,1.1241471767425537
65,2.9199118614196777
65,6.580836296081543
65,10.485105514526367
65,5.320103883743286
65,5.0003392696380615
65,5.774438381195068
65,6.530356168746948
65,5.799821853637695
66,0.04658651351928711
66,1.1122007369995117
66,3.0300557613372803
66,6.277182102203369
66,9.913952827453613
66,5.154971599578857
66,4.417325973510742
66,5.912291049957275
66,6.009448528289795
66,6.030123949050903
67,0.032753944396972656
67,1.1989703178405762
67,3.7036960124969482
67,7.531738996505737
67,8.988744258880615
67,4.862308502197266
67,4.946480751037598
67,6.998857498168945
67,5.978257894515991
67,5.763024091720581
68,0.02834177017211914
68,1.0600321292877197
68,2.84423565864563
68,7.1735999584198
68,8.539895057678223
68,6.789356231689453
68,4.547736644744873
68,5.352703094482422
68,6.643891334533691
68,5.728525876998901
69,0.027823209762573242
69,1.3633437156677246
69,4.667324781417847
69,9.16261911392212
69,5.774608135223389
69,4.649538516998291
69,5.500198125839233
69,6.193298578262329
69,6.1665449142456055
69,5.488893985748291
70,0.0294339656829834
70,1.400190830230713
70,3.7018895149230957
70,8.116027116775513
70,9.69471025466919
70,5.411823272705078
70,4.99950098991394
70,6.405039310455322
70,6.236086368560791
70,6.379901170730591
71,0.03174185752868652
71,1.3334403038024902
71,4.544348478317261
71,8.695972204208374
71,7.382369756698608
71,4.867877006530762
71,5.841329097747803
71,6.3103837966918945
71,5.555042743682861
71,5.6118762493133545
72,0.031238317489624023
72,1.3058850765228271
72,4.279200553894043
72,8.518103837966919
72,8.74001693725586
72,5.025677680969238
72,5.444418907165527
72,6.213802814483643
72,6.2520668506622314
72,6.479016065597534
73,0.032180070877075195
73,1.3911151885986328
73,5.186333417892456
73,9.71540641784668
73,6.220500946044922
73,5.24438214302063
73,6.068342924118042
73,6.1475536823272705
73,6.307939291000366
73,6.078262805938721
74,0.34764575958251953
74,1.7901620864868164
74,4.895840883255005
74,9.59438967704773
74,5.709648609161377
74,5.4542646408081055
74,5.97206711769104
74,6.106427907943726
74,5.659985780715942
74,5.761328935623169
75,0.2551734447479248
75,1.899167537689209
75,5.137984991073608
75,9.273093700408936
75,5.028860569000244
75,5.207084894180298
75,5.672621488571167
75,6.281301736831665
75,5.965320587158203
75,5.6015708446502686
76,0.03859734535217285
76,1.8202483654022217
76,5.374072790145874
76,9.474815130233765
76,4.98995304107666
76,5.803866386413574
76,6.016653776168823
76,6.022593259811401
76,5.444639682769775
76,6.246564865112305
77,0.028525114059448242
77,3.349637508392334
77,4.935683488845825
77,9.338563680648804
77,5.805560827255249
77,5.755163908004761
77,6.027099609375
77,6.049067258834839
77,5.893640995025635
77,5.607091188430786
78,0.027863025665283203
78,1.9268856048583984
78,5.295591354370117
78,9.329592227935791
78,5.036239147186279
78,5.902233600616455
78,6.417003393173218
78,5.785124063491821
78,6.042659044265747
78,5.665506601333618
79,0.03532719612121582
79,1.9163856506347656
79,5.7780373096466064
79,8.68247389793396
79,4.950279235839844
79,6.00912618637085
79,5.989798545837402
79,5.704754829406738
79,5.615965366363525
79,5.6694324016571045
80,0.03423738479614258
80,1.9792916774749756
80,6.534461259841919
80,8.725329875946045
80,4.631228446960449
80,5.822966814041138
80,5.991353750228882
80,5.584940195083618
80,5.787930250167847
80,5.721055030822754
81,0.04067206382751465
81,2.0683236122131348
81,6.861676931381226
81,7.772128582000732
81,5.147768497467041
81,5.579246759414673
81,5.8863983154296875
81,5.793740272521973
81,5.193785190582275
81,6.1451256275177
82,0.03985428810119629
82,2.731797218322754
82,7.785165071487427
82,6.175833225250244
82,5.353238582611084
82,6.348001003265381
82,5.6508705615997314
82,5.832693815231323
82,6.156067848205566
82,5.448697805404663
83,0.04056835174560547
83,1.7572836875915527
83,7.222565650939941
83,7.692033052444458
83,4.912571430206299
83,5.868423938751221
83,5.445706129074097
83,5.58717155456543
83,5.7779622077941895
83,5.891281843185425
84,0.0413510799407959
84,2.139392614364624
84,7.2411885261535645
84,7.772111415863037
84,4.648445129394531
84,5.993166446685791
84,5.8652684688568115
84,5.743174314498901
84,5.56542706489563
84,5.481214284896851
85,0.07354259490966797
85,1.913344383239746
85,7.491250514984131
85,8.484585523605347
85,5.313548564910889
85,6.221960783004761
85,5.99644136428833
85,5.637465715408325
85,6.372868776321411
85,5.873858213424683
86,0.04142284393310547
86,2.0216147899627686
86,7.795990943908691
86,7.516014337539673
86,4.764000415802002
86,5.722002983093262
86,6.0283286571502686
86,5.667905330657959
86,5.420228481292725
86,5.928179740905762
87,0.038652896881103516
87,2.9879095554351807
87,8.43897557258606
87,5.477396488189697
87,5.324944257736206
87,5.958073377609253
87,5.365243434906006
87,6.317466497421265
87,5.25592041015625
87,5.647656679153442
88,0.04634904861450195
88,3.1006734371185303
88,8.576327800750732
88,6.443416118621826
88,4.438843250274658
88,6.656563758850098
88,5.906540393829346
88,5.47009015083313
88,5.843892335891724
88,6.1635661125183105
89,0.14252686500549316
89,2.6651902198791504
89,8.025935411453247
89,6.76887059211731
89,4.767539978027344
89,5.927937030792236
89,6.162742853164673
89,5.807992458343506
89,6.093273162841797
89,5.6876914501190186
90,0.04196476936340332
90,3.0560829639434814
90,10.086719512939453
90,5.4124839305877686
90,5.649501085281372
90,6.1052539348602295
90,5.6169304847717285
90,5.802302360534668
90,6.685932874679565
90,5.931069374084473
91,0.05055594444274902
91,3.3587660789489746
91,8.427473306655884
91,5.955299139022827
91,5.341652154922485
91,5.707891464233398
91,5.8499085903167725
91,6.190419435501099
91,5.54418420791626
91,5.742456674575806
92,1.8185925483703613
92,4.561971187591553
92,8.479886531829834
92,5.949727296829224
92,4.829356670379639
92,6.063520193099976
92,5.819309949874878
92,5.760915756225586
92,6.021896839141846
92,5.864823341369629
93,1.2128524780273438
93,3.8633625507354736
93,8.306380271911621
93,4.815683603286743
93,5.830575704574585
93,5.805624961853027
93,6.167394161224365
93,5.977014064788818
93,5.527254104614258
93,6.010883092880249
94,1.2351980209350586
94,4.151249408721924
94,8.179945945739746
94,5.342439413070679
94,5.612930536270142
94,6.046180248260498
94,5.128681659698486
94,5.9844136238098145
94,5.931400537490845
94,5.989089012145996
95,1.6793808937072754
95,3.697983503341675
95,8.734477996826172
95,5.6158363819122314
95,5.615427732467651
95,6.58519172668457
95,5.59954047203064
95,5.551655054092407
95,5.800623416900635
95,6.372722387313843
96,1.439854621887207
96,3.9303836822509766
96,8.632002592086792
96,5.423042297363281
96,5.838053226470947
96,5.856510400772095
96,6.442596435546875
96,5.973138093948364
96,6.529312372207642
96,5.323519945144653
97,0.046314239501953125
97,4.330731153488159
97,8.30485486984253
97,4.578773260116577
97,6.2144060134887695
97,5.638982057571411
97,5.786483526229858
97,6.0095534324646
97,5.866122484207153
97,5.950227499008179
98,0.04896974563598633
98,3.829965114593506
98,9.081899166107178
98,4.638430595397949
98,6.000903606414795
98,6.503983736038208
98,5.696023225784302
98,5.375244617462158
98,6.727672576904297
98,5.94366455078125
99,0.05418062210083008
99,3.588416814804077
99,9.402668952941895
99,5.870314598083496
99,5.026127338409424
99,5.741495132446289
99,6.407537221908569
99,6.491480350494385
99,5.215898036956787
99,6.157262086868286
100,0.04464530944824219
100,4.50937294960022
100,8.430100917816162
100,5.3849005699157715
100,5.600244045257568
100,5.718941688537598
100,5.813151836395264
100,5.29238224029541
100,6.244023561477661
100,5.597344636917114
101,4.2670674324035645
101,8.864300966262817
101,5.548747777938843
101,5.5018627643585205
101,6.044762849807739
101,6.181612968444824
101,5.796553134918213
101,6.206148147583008
101,5.930426836013794
